date,sa2_code,sa2_name,property_type,median,geometric_mean,arithmetic_mean,sua_code,sua_name,gcc_code,gcc_name,state
2024-07-27,203011035,GOLDEN PLAINS - SOUTH,HOUSE,741301,743307,806691,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,203011036,WINCHELSEA,HOUSE,706832,775514,876350,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,203021037,BELMONT,HOUSE,705049,721538,751541,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021037,BELMONT,UNIT,524369,515252,544572,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021039,GEELONG,HOUSE,765692,810763,899499,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021039,GEELONG,UNIT,603116,621197,702643,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021040,GEELONG WEST - HAMLYN HEIGHTS,HOUSE,788151,823357,877781,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021040,GEELONG WEST - HAMLYN HEIGHTS,UNIT,490537,490453,536306,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021042,HIGHTON,HOUSE,899559,933713,997124,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021042,HIGHTON,UNIT,545795,540334,574830,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021043,LARA,HOUSE,691357,709731,737564,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021043,LARA,UNIT,490863,487470,501968,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021044,LEOPOLD,HOUSE,679677,693777,715785,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021044,LEOPOLD,UNIT,502160,497987,509191,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021045,NEWCOMB - MOOLAP,HOUSE,569025,575031,593160,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021045,NEWCOMB - MOOLAP,UNIT,428829,417823,435216,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021046,NEWTOWN (VIC.),HOUSE,1132241,1192005,1335972,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021046,NEWTOWN (VIC.),UNIT,594220,605274,681026,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021047,NORTH GEELONG - BELL PARK,HOUSE,649981,680581,720488,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021047,NORTH GEELONG - BELL PARK,UNIT,504479,500061,529729,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021485,CHARLEMONT,HOUSE,671739,682247,699379,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021485,CHARLEMONT,UNIT,502756,490140,504923,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021486,CORIO - LOVELY BANKS,HOUSE,490243,497676,512291,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021486,CORIO - LOVELY BANKS,UNIT,389529,382600,396689,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021487,GROVEDALE - MOUNT DUNEED,HOUSE,703656,719221,742969,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021487,GROVEDALE - MOUNT DUNEED,UNIT,519431,515302,528515,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021488,NORLANE,HOUSE,463789,471967,485858,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203021488,NORLANE,UNIT,413239,410620,424375,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031048,CLIFTON SPRINGS,HOUSE,682185,708050,737992,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031048,CLIFTON SPRINGS,UNIT,522594,520406,536534,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031049,LORNE - ANGLESEA,HOUSE,1507235,1559679,1734919,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,203031049,LORNE - ANGLESEA,UNIT,995683,1004724,1156662,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,203031051,PORTARLINGTON,HOUSE,793757,827931,882670,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,203031051,PORTARLINGTON,UNIT,606883,603824,646235,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,203031052,POINT LONSDALE - QUEENSCLIFF,HOUSE,1348912,1414702,1564527,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031052,POINT LONSDALE - QUEENSCLIFF,UNIT,801530,808834,895680,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031053,TORQUAY,HOUSE,1222244,1268971,1356808,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031053,TORQUAY,UNIT,873883,874426,950655,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031489,BARWON HEADS - ARMSTRONG CREEK,HOUSE,812247,916024,1051295,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031489,BARWON HEADS - ARMSTRONG CREEK,UNIT,811823,825098,926084,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031490,OCEAN GROVE,HOUSE,1007257,1069567,1154784,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,203031490,OCEAN GROVE,UNIT,811850,819921,897029,2008,GEELONG,2RVIC,REST OF VIC.,VIC
2024-07-27,204011054,ALEXANDRA,HOUSE,522477,538867,589602,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011054,ALEXANDRA,UNIT,403285,404279,427237,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011055,EUROA,HOUSE,456769,461665,494996,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011055,EUROA,UNIT,343018,340722,357664,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011056,KILMORE - BROADFORD,HOUSE,577606,591298,618856,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011056,KILMORE - BROADFORD,UNIT,417268,414506,425620,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011057,MANSFIELD (VIC.),HOUSE,661399,672224,736258,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011057,MANSFIELD (VIC.),UNIT,531343,531066,579622,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011058,NAGAMBIE,HOUSE,574760,581234,626695,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011058,NAGAMBIE,UNIT,458988,454038,482750,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011059,SEYMOUR,HOUSE,440999,445766,472343,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011059,SEYMOUR,UNIT,293406,282317,312704,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011060,SEYMOUR SURROUNDS,HOUSE,667678,670542,728660,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011061,UPPER YARRA VALLEY,HOUSE,513402,514910,537095,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204011062,YEA,HOUSE,615870,636706,692216,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204021063,BENALLA,HOUSE,457856,459736,492883,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204021063,BENALLA,UNIT,323472,320312,336265,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204021064,BENALLA SURROUNDS,HOUSE,529515,506964,562306,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204021065,RUTHERGLEN,HOUSE,471780,468393,502225,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204021065,RUTHERGLEN,UNIT,337670,333256,349245,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204021066,WANGARATTA,HOUSE,505903,507247,544572,2019,WANGARATTA,2RVIC,REST OF VIC.,VIC
2024-07-27,204021066,WANGARATTA,UNIT,363970,360944,381498,2019,WANGARATTA,2RVIC,REST OF VIC.,VIC
2024-07-27,204021067,WANGARATTA SURROUNDS,HOUSE,616317,606673,660419,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204031068,BEECHWORTH,HOUSE,741753,749575,800879,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204031069,BRIGHT - MOUNT BEAUTY,HOUSE,740509,744168,821237,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204031069,BRIGHT - MOUNT BEAUTY,UNIT,555476,549032,599173,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204031070,CHILTERN - INDIGO VALLEY,HOUSE,477788,482318,517715,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204031071,MYRTLEFORD,HOUSE,552611,558760,597710,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204031071,MYRTLEFORD,UNIT,412179,407160,425724,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204031072,TOWONG,HOUSE,398133,397655,433073,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204031073,WEST WODONGA,HOUSE,554314,559230,580749,1001,ALBURY - WODONGA,2RVIC,REST OF VIC.,VIC
2024-07-27,204031073,WEST WODONGA,UNIT,367515,363541,373316,1001,ALBURY - WODONGA,2RVIC,REST OF VIC.,VIC
2024-07-27,204031075,YACKANDANDAH,HOUSE,669087,675480,735041,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,204031491,BARANDUDA - LENEVA,HOUSE,639572,637696,660477,1001,ALBURY - WODONGA,2RVIC,REST OF VIC.,VIC
2024-07-27,204031492,WODONGA,HOUSE,501246,504981,533242,1001,ALBURY - WODONGA,2RVIC,REST OF VIC.,VIC
2024-07-27,204031492,WODONGA,UNIT,350668,347656,368881,1001,ALBURY - WODONGA,2RVIC,REST OF VIC.,VIC
2024-07-27,205011076,DROUIN,HOUSE,612222,631346,660200,2020,WARRAGUL - DROUIN,2RVIC,REST OF VIC.,VIC
2024-07-27,205011076,DROUIN,UNIT,433251,429177,442866,2020,WARRAGUL - DROUIN,2RVIC,REST OF VIC.,VIC
2024-07-27,205011077,MOUNT BAW BAW REGION,HOUSE,604286,611273,696612,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205011078,TRAFALGAR (VIC.),HOUSE,554775,565210,592499,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205011078,TRAFALGAR (VIC.),UNIT,419097,414468,428818,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205011079,WARRAGUL,HOUSE,629097,645907,687286,2020,WARRAGUL - DROUIN,2RVIC,REST OF VIC.,VIC
2024-07-27,205011079,WARRAGUL,UNIT,431171,427670,447564,2020,WARRAGUL - DROUIN,2RVIC,REST OF VIC.,VIC
2024-07-27,205021081,BAIRNSDALE,HOUSE,493661,499158,530360,2002,BAIRNSDALE,2RVIC,REST OF VIC.,VIC
2024-07-27,205021081,BAIRNSDALE,UNIT,362926,358587,377395,2002,BAIRNSDALE,2RVIC,REST OF VIC.,VIC
2024-07-27,205021082,BRUTHEN - OMEO,HOUSE,500960,502217,546830,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205021084,LAKES ENTRANCE,HOUSE,561634,572133,622335,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205021084,LAKES ENTRANCE,UNIT,436760,435761,490103,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205021085,ORBOST,HOUSE,401368,406005,449013,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205021086,PAYNESVILLE,HOUSE,561686,584330,646110,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205021086,PAYNESVILLE,UNIT,433555,439561,489907,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031087,FOSTER,HOUSE,556914,565484,605950,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031087,FOSTER,UNIT,394567,390209,421064,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031089,KORUMBURRA,HOUSE,564713,586450,629522,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031089,KORUMBURRA,UNIT,407999,406124,421116,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031090,LEONGATHA,HOUSE,560567,570461,602632,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031090,LEONGATHA,UNIT,410926,407514,425189,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031091,PHILLIP ISLAND,HOUSE,754341,778761,838862,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031091,PHILLIP ISLAND,UNIT,605463,607835,667561,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031093,WONTHAGGI - INVERLOCH,HOUSE,664394,687354,751775,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205031093,WONTHAGGI - INVERLOCH,UNIT,503067,508800,555500,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205041094,CHURCHILL,HOUSE,423807,452555,492463,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205041095,MOE - NEWBOROUGH,HOUSE,381743,385457,410165,2013,MOE - NEWBOROUGH,2RVIC,REST OF VIC.,VIC
2024-07-27,205041095,MOE - NEWBOROUGH,UNIT,262606,259884,281139,2013,MOE - NEWBOROUGH,2RVIC,REST OF VIC.,VIC
2024-07-27,205041096,MORWELL,HOUSE,332909,337402,356711,2018,TRARALGON - MORWELL,2RVIC,REST OF VIC.,VIC
2024-07-27,205041096,MORWELL,UNIT,275430,275361,293305,2018,TRARALGON - MORWELL,2RVIC,REST OF VIC.,VIC
2024-07-27,205041098,YALLOURN NORTH - GLENGARRY,HOUSE,438563,448698,496369,2013,MOE - NEWBOROUGH,2RVIC,REST OF VIC.,VIC
2024-07-27,205041493,TRARALGON - EAST,HOUSE,494067,493332,530195,2018,TRARALGON - MORWELL,2RVIC,REST OF VIC.,VIC
2024-07-27,205041493,TRARALGON - EAST,UNIT,332260,329650,351100,2018,TRARALGON - MORWELL,2RVIC,REST OF VIC.,VIC
2024-07-27,205041494,TRARALGON - WEST,HOUSE,498783,503561,534106,2018,TRARALGON - MORWELL,2RVIC,REST OF VIC.,VIC
2024-07-27,205041494,TRARALGON - WEST,UNIT,368548,364762,385988,2018,TRARALGON - MORWELL,2RVIC,REST OF VIC.,VIC
2024-07-27,205051100,LONGFORD - LOCH SPORT,HOUSE,400883,409787,442702,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205051101,MAFFRA,HOUSE,444946,447810,476943,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205051101,MAFFRA,UNIT,353304,349421,365454,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205051102,ROSEDALE,HOUSE,459825,463889,496990,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205051103,SALE,HOUSE,492935,489279,521307,2015,SALE,2RVIC,REST OF VIC.,VIC
2024-07-27,205051103,SALE,UNIT,345710,336642,360127,2015,SALE,2RVIC,REST OF VIC.,VIC
2024-07-27,205051104,YARRAM,HOUSE,439319,441170,472426,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,205051104,YARRAM,UNIT,314493,308984,335087,2000,NOT IN ANY SIGNIFICANT URBAN AREA (VIC.),2RVIC,REST OF VIC.,VIC
2024-07-27,206011106,BRUNSWICK EAST,HOUSE,1364199,1381643,1454413,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011106,BRUNSWICK EAST,UNIT,569249,576736,625965,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011107,BRUNSWICK WEST,HOUSE,1340423,1353245,1423881,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011107,BRUNSWICK WEST,UNIT,507259,511413,556256,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011109,PASCOE VALE SOUTH,HOUSE,1246725,1262864,1307185,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011109,PASCOE VALE SOUTH,UNIT,671000,654988,690004,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011495,BRUNSWICK - NORTH,HOUSE,1351596,1362469,1427882,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011495,BRUNSWICK - NORTH,UNIT,572485,569470,620708,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011496,BRUNSWICK - SOUTH,HOUSE,1294886,1320767,1391744,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011496,BRUNSWICK - SOUTH,UNIT,561614,571238,622473,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011497,COBURG - EAST,HOUSE,1204212,1222128,1276755,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011497,COBURG - EAST,UNIT,583278,578246,618338,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011498,COBURG - WEST,HOUSE,1230703,1251283,1302402,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206011498,COBURG - WEST,UNIT,668069,646170,689281,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206021110,ALPHINGTON - FAIRFIELD,HOUSE,1775333,1777508,1869156,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206021110,ALPHINGTON - FAIRFIELD,UNIT,639669,632902,704753,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206021112,THORNBURY,HOUSE,1489394,1510202,1576219,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206021112,THORNBURY,UNIT,623011,609863,667665,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206021499,NORTHCOTE - EAST,HOUSE,1723236,1738388,1841508,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206021499,NORTHCOTE - EAST,UNIT,640492,645824,713536,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206021500,NORTHCOTE - WEST,HOUSE,1564300,1598139,1686945,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206021500,NORTHCOTE - WEST,UNIT,627109,627657,695311,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031113,ASCOT VALE,HOUSE,1361627,1393655,1489069,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031113,ASCOT VALE,UNIT,583273,583223,642184,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031115,FLEMINGTON,HOUSE,1253980,1290136,1370341,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031115,FLEMINGTON,UNIT,442645,455531,495120,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031116,MOONEE PONDS,HOUSE,1514510,1552702,1672438,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031116,MOONEE PONDS,UNIT,553801,568305,631165,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031501,ESSENDON (WEST) - ABERFELDIE,HOUSE,1706682,1727035,1843960,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031501,ESSENDON (WEST) - ABERFELDIE,UNIT,558171,569189,626152,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031502,ESSENDON - EAST,HOUSE,1680734,1698875,1835329,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206031502,ESSENDON - EAST,UNIT,537812,549045,606592,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041117,CARLTON,HOUSE,1427062,1429753,1618984,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041117,CARLTON,UNIT,411602,399211,478516,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041118,DOCKLANDS,UNIT,608470,641962,730335,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041119,EAST MELBOURNE,HOUSE,2380291,2352890,2664954,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041119,EAST MELBOURNE,UNIT,711401,744703,876691,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041121,KENSINGTON (VIC.),HOUSE,1219278,1262729,1342405,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041121,KENSINGTON (VIC.),UNIT,537349,549684,583832,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041124,PARKVILLE,HOUSE,1929263,1854979,2061125,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041124,PARKVILLE,UNIT,547063,560973,610259,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041125,SOUTH YARRA - WEST,HOUSE,2364879,2344470,2668166,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041125,SOUTH YARRA - WEST,UNIT,710659,751088,891067,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041503,MELBOURNE CBD - EAST,UNIT,487763,499022,589047,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041504,MELBOURNE CBD - NORTH,UNIT,453141,454816,513189,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041505,MELBOURNE CBD - WEST,UNIT,457032,467431,525828,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041506,NORTH MELBOURNE,HOUSE,1328437,1361084,1486715,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041506,NORTH MELBOURNE,UNIT,540929,543835,606765,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041508,SOUTHBANK (WEST) - SOUTH WHARF,UNIT,608595,656917,776769,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041509,SOUTHBANK - EAST,UNIT,565634,586273,651745,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041510,WEST MELBOURNE - RESIDENTIAL,HOUSE,1382503,1427192,1570193,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206041510,WEST MELBOURNE - RESIDENTIAL,UNIT,536117,565220,637096,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051128,ALBERT PARK,HOUSE,2371211,2407527,2701863,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051128,ALBERT PARK,UNIT,666140,714723,859844,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051129,ELWOOD,HOUSE,2273094,2284428,2476923,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051129,ELWOOD,UNIT,673547,692155,780158,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051130,PORT MELBOURNE,HOUSE,1826617,1884578,2052151,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051130,PORT MELBOURNE,UNIT,736038,787749,903435,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051134,ST KILDA EAST,HOUSE,1628030,1685420,1832420,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051134,ST KILDA EAST,UNIT,578643,584577,644093,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051511,PORT MELBOURNE INDUSTRIAL,UNIT,763824,782608,881497,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
2024-07-27,206051512,SOUTH MELBOURNE,HOUSE,1731274,1811732,2048235,2011,MELBOURNE,2GMEL,GREATER MELBOURNE,VIC
